X=-67.460 Y=81.243 Z=35.000,X=0.984 Y=0.197 Z=-0.016,X=0.982 Y=0.200
X=-67.460 Y=81.243 Z=5.000,X=0.984 Y=0.157 Z=-0.008,X=0.982 Y=0.250
X=-67.220 Y=78.804 Z=35.000,X=1.000 Y=-0.008 Z=-0.008,X=0.998 Y=0.200
X=-67.220 Y=78.804 Z=5.000,X=1.000 Y=-0.047 Z=-0.016,X=0.998 Y=0.250
X=125.000 Y=0.000 Z=180.513,X=1.000 Y=-0.008 Z=-0.008,X=0.002 Y=0.052
X=122.598 Y=-24.386 Z=190.513,X=0.984 Y=-0.173 Z=-0.008,X=0.017 Y=0.002
X=125.000 Y=0.000 Z=190.513,X=1.000 Y=0.031 Z=-0.016,X=0.002 Y=0.002
X=122.598 Y=-24.386 Z=180.513,X=0.976 Y=-0.205 Z=-0.008,X=0.017 Y=0.052
X=125.000 Y=0.000 Z=170.513,X=1.000 Y=-0.008 Z=-0.008,X=0.002 Y=0.101
X=115.485 Y=-47.835 Z=190.513,X=0.929 Y=-0.362 Z=-0.008,X=0.033 Y=0.002
X=122.598 Y=-24.386 Z=170.513,X=0.976 Y=-0.205 Z=-0.008,X=0.017 Y=0.101
X=125.000 Y=0.000 Z=160.513,X=1.000 Y=-0.008 Z=-0.008,X=0.002 Y=0.151
X=115.485 Y=-47.835 Z=180.513,X=0.921 Y=-0.394 Z=-0.008,X=0.033 Y=0.052
X=103.934 Y=-69.446 Z=190.513,X=0.843 Y=-0.535 Z=-0.008,X=0.048 Y=0.002
X=122.598 Y=-24.386 Z=160.513,X=0.976 Y=-0.205 Z=-0.008,X=0.017 Y=0.151
X=125.000 Y=0.000 Z=150.513,X=1.000 Y=-0.008 Z=-0.008,X=0.002 Y=0.200
X=115.485 Y=-47.835 Z=170.513,X=0.921 Y=-0.394 Z=-0.008,X=0.033 Y=0.101
X=103.934 Y=-69.446 Z=180.513,X=0.827 Y=-0.567 Z=-0.008,X=0.048 Y=0.052
X=88.388 Y=-88.388 Z=190.513,X=0.724 Y=-0.693 Z=-0.008,X=0.064 Y=0.002
X=122.598 Y=-24.386 Z=150.513,X=0.976 Y=-0.205 Z=-0.008,X=0.017 Y=0.200
X=125.000 Y=0.000 Z=140.513,X=1.000 Y=-0.047 Z=-0.016,X=0.002 Y=0.250
X=122.598 Y=-24.386 Z=140.513,X=0.969 Y=-0.236 Z=-0.008,X=0.017 Y=0.250
X=88.388 Y=-88.388 Z=180.513,X=0.701 Y=-0.717 Z=-0.008,X=0.064 Y=0.052
X=69.446 Y=-103.934 Z=190.513,X=0.567 Y=-0.819 Z=0.000,X=0.079 Y=0.002
X=115.485 Y=-47.835 Z=150.513,X=0.921 Y=-0.394 Z=-0.008,X=0.033 Y=0.200
X=115.485 Y=-47.835 Z=140.513,X=0.906 Y=-0.425 Z=-0.008,X=0.033 Y=0.250
X=115.485 Y=-47.835 Z=160.513,X=0.921 Y=-0.394 Z=-0.008,X=0.033 Y=0.151
X=103.934 Y=-69.446 Z=150.513,X=0.827 Y=-0.567 Z=-0.008,X=0.048 Y=0.200
X=103.934 Y=-69.446 Z=140.513,X=0.811 Y=-0.591 Z=-0.008,X=0.048 Y=0.250
X=103.934 Y=-69.446 Z=160.513,X=0.827 Y=-0.567 Z=-0.008,X=0.048 Y=0.151
X=103.934 Y=-69.446 Z=170.513,X=0.827 Y=-0.567 Z=-0.008,X=0.048 Y=0.101
X=88.388 Y=-88.388 Z=170.513,X=0.701 Y=-0.717 Z=-0.008,X=0.064 Y=0.101
X=88.388 Y=-88.388 Z=160.513,X=0.701 Y=-0.717 Z=-0.008,X=0.064 Y=0.151
X=88.388 Y=-88.388 Z=150.513,X=0.701 Y=-0.717 Z=-0.008,X=0.064 Y=0.200
X=88.388 Y=-88.388 Z=140.513,X=0.677 Y=-0.740 Z=-0.008,X=0.064 Y=0.250
X=69.446 Y=-103.934 Z=180.513,X=0.543 Y=-0.835 Z=0.000,X=0.079 Y=0.052
X=47.835 Y=-115.485 Z=190.513,X=0.402 Y=-0.913 Z=0.000,X=0.095 Y=0.002
X=69.446 Y=-103.934 Z=170.513,X=0.543 Y=-0.835 Z=0.000,X=0.079 Y=0.101
X=47.835 Y=-115.485 Z=180.513,X=0.370 Y=-0.929 Z=0.000,X=0.095 Y=0.052
X=24.386 Y=-122.598 Z=190.513,X=0.213 Y=-0.976 Z=0.000,X=0.110 Y=0.002
X=69.446 Y=-103.934 Z=160.513,X=0.543 Y=-0.835 Z=0.000,X=0.079 Y=0.151
X=47.835 Y=-115.485 Z=170.513,X=0.370 Y=-0.929 Z=0.000,X=0.095 Y=0.101
X=24.386 Y=-122.598 Z=180.513,X=0.181 Y=-0.984 Z=0.000,X=0.110 Y=0.052
X=0.000 Y=-125.000 Z=190.513,X=0.016 Y=-1.000 Z=0.000,X=0.126 Y=0.002
X=69.446 Y=-103.934 Z=150.513,X=0.543 Y=-0.835 Z=0.000,X=0.079 Y=0.200
X=69.446 Y=-103.934 Z=140.513,X=0.520 Y=-0.858 Z=-0.008,X=0.079 Y=0.250
X=0.000 Y=-125.000 Z=180.513,X=0.000 Y=-1.000 Z=0.000,X=0.126 Y=0.052
X=-24.386 Y=-122.598 Z=190.513,X=-0.165 Y=-0.984 Z=0.000,X=0.141 Y=0.002
X=47.835 Y=-115.485 Z=150.513,X=0.370 Y=-0.929 Z=0.000,X=0.095 Y=0.200
X=47.835 Y=-115.485 Z=140.513,X=0.339 Y=-0.937 Z=0.000,X=0.095 Y=0.250
X=47.835 Y=-115.485 Z=160.513,X=0.370 Y=-0.929 Z=0.000,X=0.095 Y=0.151
X=24.386 Y=-122.598 Z=150.513,X=0.181 Y=-0.984 Z=0.000,X=0.110 Y=0.200
X=24.386 Y=-122.598 Z=140.513,X=0.150 Y=-0.992 Z=0.000,X=0.110 Y=0.250
X=24.386 Y=-122.598 Z=160.513,X=0.181 Y=-0.984 Z=0.000,X=0.110 Y=0.151
X=24.386 Y=-122.598 Z=170.513,X=0.181 Y=-0.984 Z=0.000,X=0.110 Y=0.101
X=0.000 Y=-125.000 Z=170.513,X=0.000 Y=-1.000 Z=0.000,X=0.126 Y=0.101
X=0.000 Y=-125.000 Z=160.513,X=0.000 Y=-1.000 Z=0.000,X=0.126 Y=0.151
X=0.000 Y=-125.000 Z=150.513,X=0.000 Y=-1.000 Z=0.000,X=0.126 Y=0.200
X=0.000 Y=-125.000 Z=140.513,X=-0.031 Y=-1.000 Z=0.000,X=0.126 Y=0.250
X=-24.386 Y=-122.598 Z=180.513,X=-0.197 Y=-0.976 Z=0.000,X=0.141 Y=0.052
X=-47.835 Y=-115.485 Z=190.513,X=-0.354 Y=-0.937 Z=0.000,X=0.157 Y=0.002
X=-24.386 Y=-122.598 Z=170.513,X=-0.197 Y=-0.976 Z=0.000,X=0.141 Y=0.101
X=-47.835 Y=-115.485 Z=180.513,X=-0.386 Y=-0.921 Z=0.000,X=0.157 Y=0.052
X=-69.446 Y=-103.934 Z=190.513,X=-0.528 Y=-0.850 Z=0.000,X=0.172 Y=0.002
X=-24.386 Y=-122.598 Z=160.513,X=-0.197 Y=-0.976 Z=0.000,X=0.141 Y=0.151
X=-47.835 Y=-115.485 Z=170.513,X=-0.386 Y=-0.921 Z=0.000,X=0.157 Y=0.101
X=-69.446 Y=-103.934 Z=180.513,X=-0.559 Y=-0.827 Z=0.000,X=0.172 Y=0.052
X=-88.388 Y=-88.388 Z=190.513,X=-0.685 Y=-0.732 Z=0.000,X=0.188 Y=0.002
X=-24.386 Y=-122.598 Z=150.513,X=-0.197 Y=-0.976 Z=0.000,X=0.141 Y=0.200
X=-24.386 Y=-122.598 Z=140.513,X=-0.228 Y=-0.976 Z=0.000,X=0.141 Y=0.250
X=-88.388 Y=-88.388 Z=180.513,X=-0.709 Y=-0.709 Z=0.000,X=0.188 Y=0.052
X=-103.934 Y=-69.446 Z=190.513,X=-0.811 Y=-0.583 Z=0.000,X=0.203 Y=0.002
X=-47.835 Y=-115.485 Z=150.513,X=-0.386 Y=-0.921 Z=0.000,X=0.157 Y=0.200
X=-47.835 Y=-115.485 Z=140.513,X=-0.417 Y=-0.906 Z=0.000,X=0.157 Y=0.250
X=-47.835 Y=-115.485 Z=160.513,X=-0.386 Y=-0.921 Z=0.000,X=0.157 Y=0.151
X=-69.446 Y=-103.934 Z=150.513,X=-0.559 Y=-0.827 Z=0.000,X=0.172 Y=0.200
X=-69.446 Y=-103.934 Z=140.513,X=-0.583 Y=-0.811 Z=0.000,X=0.172 Y=0.250
X=-69.446 Y=-103.934 Z=160.513,X=-0.559 Y=-0.827 Z=0.000,X=0.172 Y=0.151
X=-69.446 Y=-103.934 Z=170.513,X=-0.559 Y=-0.827 Z=0.000,X=0.172 Y=0.101
X=-88.388 Y=-88.388 Z=170.513,X=-0.709 Y=-0.709 Z=0.000,X=0.188 Y=0.101
X=-88.388 Y=-88.388 Z=160.513,X=-0.709 Y=-0.709 Z=0.000,X=0.188 Y=0.151
X=-88.388 Y=-88.388 Z=150.513,X=-0.709 Y=-0.709 Z=0.000,X=0.188 Y=0.200
X=-88.388 Y=-88.388 Z=140.513,X=-0.732 Y=-0.685 Z=0.000,X=0.188 Y=0.250
X=-103.934 Y=-69.446 Z=180.513,X=-0.827 Y=-0.559 Z=0.000,X=0.203 Y=0.052
X=-115.485 Y=-47.835 Z=190.513,X=-0.906 Y=-0.417 Z=0.000,X=0.219 Y=0.002
X=-103.934 Y=-69.446 Z=170.513,X=-0.827 Y=-0.559 Z=0.000,X=0.203 Y=0.101
X=-115.485 Y=-47.835 Z=180.513,X=-0.921 Y=-0.386 Z=0.000,X=0.219 Y=0.052
X=-122.598 Y=-24.386 Z=190.513,X=-0.976 Y=-0.228 Z=0.000,X=0.234 Y=0.002
X=-103.934 Y=-69.446 Z=160.513,X=-0.827 Y=-0.559 Z=0.000,X=0.203 Y=0.151
X=-115.485 Y=-47.835 Z=170.513,X=-0.921 Y=-0.386 Z=0.000,X=0.219 Y=0.101
X=-122.598 Y=-24.386 Z=180.513,X=-0.976 Y=-0.197 Z=0.000,X=0.234 Y=0.052
X=-125.000 Y=0.000 Z=190.513,X=-1.000 Y=-0.031 Z=0.000,X=0.250 Y=0.002
X=-103.934 Y=-69.446 Z=150.513,X=-0.827 Y=-0.559 Z=0.000,X=0.203 Y=0.200
X=-103.934 Y=-69.446 Z=140.513,X=-0.850 Y=-0.528 Z=0.000,X=0.203 Y=0.250
X=-125.000 Y=0.000 Z=180.513,X=-1.000 Y=0.000 Z=0.000,X=0.250 Y=0.052
X=-122.598 Y=24.386 Z=190.513,X=-0.992 Y=0.150 Z=0.000,X=0.265 Y=0.002
X=-115.485 Y=-47.835 Z=150.513,X=-0.921 Y=-0.386 Z=0.000,X=0.219 Y=0.200
X=-115.485 Y=-47.835 Z=140.513,X=-0.937 Y=-0.354 Z=0.000,X=0.219 Y=0.250
X=-115.485 Y=-47.835 Z=160.513,X=-0.921 Y=-0.386 Z=0.000,X=0.219 Y=0.151
X=-122.598 Y=-24.386 Z=150.513,X=-0.976 Y=-0.197 Z=0.000,X=0.234 Y=0.200
X=-122.598 Y=-24.386 Z=140.513,X=-0.984 Y=-0.165 Z=0.000,X=0.234 Y=0.250
X=-122.598 Y=-24.386 Z=160.513,X=-0.976 Y=-0.197 Z=0.000,X=0.234 Y=0.151
X=-122.598 Y=-24.386 Z=170.513,X=-0.976 Y=-0.197 Z=0.000,X=0.234 Y=0.101
X=-125.000 Y=0.000 Z=170.513,X=-1.000 Y=0.000 Z=0.000,X=0.250 Y=0.101
X=-125.000 Y=0.000 Z=160.513,X=-1.000 Y=0.000 Z=0.000,X=0.250 Y=0.151
X=-125.000 Y=0.000 Z=150.513,X=-1.000 Y=0.000 Z=0.000,X=0.250 Y=0.200
X=-125.000 Y=0.000 Z=140.513,X=-1.000 Y=0.016 Z=0.000,X=0.250 Y=0.250
X=-122.598 Y=24.386 Z=180.513,X=-0.984 Y=0.181 Z=0.000,X=0.265 Y=0.052
X=-115.485 Y=47.835 Z=190.513,X=-0.937 Y=0.339 Z=0.000,X=0.281 Y=0.002
X=-122.598 Y=24.386 Z=170.513,X=-0.984 Y=0.181 Z=0.000,X=0.265 Y=0.101
X=-115.485 Y=47.835 Z=180.513,X=-0.929 Y=0.370 Z=0.000,X=0.281 Y=0.052
X=-103.934 Y=69.446 Z=190.513,X=-0.858 Y=0.520 Z=-0.008,X=0.296 Y=0.002
X=-122.598 Y=24.386 Z=160.513,X=-0.984 Y=0.181 Z=0.000,X=0.265 Y=0.151
X=-115.485 Y=47.835 Z=170.513,X=-0.929 Y=0.370 Z=0.000,X=0.281 Y=0.101
X=-103.934 Y=69.446 Z=180.513,X=-0.835 Y=0.543 Z=0.000,X=0.296 Y=0.052
X=-88.388 Y=88.388 Z=190.513,X=-0.740 Y=0.677 Z=-0.008,X=0.312 Y=0.002
X=-122.598 Y=24.386 Z=150.513,X=-0.984 Y=0.181 Z=0.000,X=0.265 Y=0.200
X=-122.598 Y=24.386 Z=140.513,X=-0.976 Y=0.213 Z=0.000,X=0.265 Y=0.250
X=-88.388 Y=88.388 Z=180.513,X=-0.717 Y=0.701 Z=-0.008,X=0.312 Y=0.052
X=-69.446 Y=103.934 Z=190.513,X=-0.591 Y=0.811 Z=-0.008,X=0.327 Y=0.002
X=-115.485 Y=47.835 Z=150.513,X=-0.929 Y=0.370 Z=0.000,X=0.281 Y=0.200
X=-115.485 Y=47.835 Z=140.513,X=-0.913 Y=0.402 Z=0.000,X=0.281 Y=0.250
X=-115.485 Y=47.835 Z=160.513,X=-0.929 Y=0.370 Z=0.000,X=0.281 Y=0.151
X=-103.934 Y=69.446 Z=150.513,X=-0.835 Y=0.543 Z=0.000,X=0.296 Y=0.200
X=-103.934 Y=69.446 Z=140.513,X=-0.819 Y=0.567 Z=0.000,X=0.296 Y=0.250
X=-103.934 Y=69.446 Z=160.513,X=-0.835 Y=0.543 Z=0.000,X=0.296 Y=0.151
X=-103.934 Y=69.446 Z=170.513,X=-0.835 Y=0.543 Z=0.000,X=0.296 Y=0.101
X=-88.388 Y=88.388 Z=170.513,X=-0.717 Y=0.701 Z=-0.008,X=0.312 Y=0.101
X=-88.388 Y=88.388 Z=160.513,X=-0.717 Y=0.701 Z=-0.008,X=0.312 Y=0.151
X=-88.388 Y=88.388 Z=150.513,X=-0.717 Y=0.701 Z=-0.008,X=0.312 Y=0.200
X=-88.388 Y=88.388 Z=140.513,X=-0.693 Y=0.724 Z=-0.008,X=0.312 Y=0.250
X=-69.446 Y=103.934 Z=180.513,X=-0.567 Y=0.827 Z=-0.008,X=0.327 Y=0.052
X=-47.835 Y=115.485 Z=190.513,X=-0.425 Y=0.906 Z=-0.008,X=0.343 Y=0.002
X=-69.446 Y=103.934 Z=170.513,X=-0.567 Y=0.827 Z=-0.008,X=0.327 Y=0.101
X=-47.835 Y=115.485 Z=180.513,X=-0.394 Y=0.921 Z=-0.008,X=0.343 Y=0.052
X=-24.386 Y=122.598 Z=190.513,X=-0.236 Y=0.969 Z=-0.008,X=0.358 Y=0.002
X=-69.446 Y=103.934 Z=160.513,X=-0.567 Y=0.827 Z=-0.008,X=0.327 Y=0.151
X=-47.835 Y=115.485 Z=170.513,X=-0.394 Y=0.921 Z=-0.008,X=0.343 Y=0.101
X=-24.386 Y=122.598 Z=180.513,X=-0.205 Y=0.976 Z=-0.008,X=0.358 Y=0.052
X=0.000 Y=125.000 Z=190.513,X=-0.047 Y=1.000 Z=-0.016,X=0.374 Y=0.002
X=-69.446 Y=103.934 Z=150.513,X=-0.567 Y=0.827 Z=-0.008,X=0.327 Y=0.200
X=-69.446 Y=103.934 Z=140.513,X=-0.535 Y=0.843 Z=-0.008,X=0.327 Y=0.250
X=0.000 Y=125.000 Z=180.513,X=-0.008 Y=1.000 Z=-0.008,X=0.374 Y=0.052
X=24.386 Y=122.598 Z=190.513,X=0.157 Y=0.984 Z=-0.008,X=0.389 Y=0.002
X=-47.835 Y=115.485 Z=150.513,X=-0.394 Y=0.921 Z=-0.008,X=0.343 Y=0.200
X=-47.835 Y=115.485 Z=140.513,X=-0.362 Y=0.929 Z=-0.008,X=0.343 Y=0.250
X=-47.835 Y=115.485 Z=160.513,X=-0.394 Y=0.921 Z=-0.008,X=0.343 Y=0.151
X=-24.386 Y=122.598 Z=150.513,X=-0.205 Y=0.976 Z=-0.008,X=0.358 Y=0.200
X=-24.386 Y=122.598 Z=140.513,X=-0.173 Y=0.984 Z=-0.008,X=0.358 Y=0.250
X=-24.386 Y=122.598 Z=160.513,X=-0.205 Y=0.976 Z=-0.008,X=0.358 Y=0.151
X=-24.386 Y=122.598 Z=170.513,X=-0.205 Y=0.976 Z=-0.008,X=0.358 Y=0.101
X=0.000 Y=125.000 Z=170.513,X=-0.008 Y=1.000 Z=-0.008,X=0.374 Y=0.101
X=0.000 Y=125.000 Z=160.513,X=-0.008 Y=1.000 Z=-0.008,X=0.374 Y=0.151
X=0.000 Y=125.000 Z=150.513,X=-0.008 Y=1.000 Z=-0.008,X=0.374 Y=0.200
X=0.000 Y=125.000 Z=140.513,X=0.031 Y=1.000 Z=-0.016,X=0.374 Y=0.250
X=24.386 Y=122.598 Z=180.513,X=0.197 Y=0.984 Z=-0.016,X=0.389 Y=0.052
X=47.836 Y=115.485 Z=190.513,X=0.354 Y=0.937 Z=-0.016,X=0.405 Y=0.002
X=24.386 Y=122.598 Z=170.513,X=0.197 Y=0.984 Z=-0.016,X=0.389 Y=0.101
X=47.836 Y=115.485 Z=180.513,X=0.378 Y=0.921 Z=-0.008,X=0.405 Y=0.052
X=69.446 Y=103.934 Z=190.513,X=0.528 Y=0.850 Z=-0.016,X=0.420 Y=0.002
X=24.386 Y=122.598 Z=160.513,X=0.197 Y=0.984 Z=-0.016,X=0.389 Y=0.151
X=47.836 Y=115.485 Z=170.513,X=0.378 Y=0.921 Z=-0.008,X=0.405 Y=0.101
X=69.446 Y=103.934 Z=180.513,X=0.559 Y=0.835 Z=-0.016,X=0.420 Y=0.052
X=88.388 Y=88.388 Z=190.513,X=0.685 Y=0.732 Z=-0.016,X=0.436 Y=0.002
X=24.386 Y=122.598 Z=150.513,X=0.197 Y=0.984 Z=-0.016,X=0.389 Y=0.200
X=24.386 Y=122.598 Z=140.513,X=0.228 Y=0.976 Z=-0.016,X=0.389 Y=0.250
X=88.388 Y=88.388 Z=180.513,X=0.709 Y=0.709 Z=-0.016,X=0.436 Y=0.052
X=103.934 Y=69.446 Z=190.513,X=0.811 Y=0.583 Z=-0.016,X=0.451 Y=0.002
X=47.836 Y=115.485 Z=150.513,X=0.378 Y=0.921 Z=-0.008,X=0.405 Y=0.200
X=47.836 Y=115.485 Z=140.513,X=0.417 Y=0.906 Z=-0.016,X=0.405 Y=0.250
X=47.836 Y=115.485 Z=160.513,X=0.378 Y=0.921 Z=-0.008,X=0.405 Y=0.151
X=69.446 Y=103.934 Z=150.513,X=0.559 Y=0.835 Z=-0.016,X=0.420 Y=0.200
X=69.446 Y=103.934 Z=140.513,X=0.583 Y=0.811 Z=-0.016,X=0.420 Y=0.250
X=69.446 Y=103.934 Z=160.513,X=0.559 Y=0.835 Z=-0.016,X=0.420 Y=0.151
X=69.446 Y=103.934 Z=170.513,X=0.559 Y=0.835 Z=-0.016,X=0.420 Y=0.101
X=88.388 Y=88.388 Z=170.513,X=0.709 Y=0.709 Z=-0.016,X=0.436 Y=0.101
X=88.388 Y=88.388 Z=160.513,X=0.709 Y=0.709 Z=-0.016,X=0.436 Y=0.151
X=88.388 Y=88.388 Z=150.513,X=0.709 Y=0.709 Z=-0.016,X=0.436 Y=0.200
X=88.388 Y=88.388 Z=140.513,X=0.732 Y=0.685 Z=-0.016,X=0.436 Y=0.250
X=103.934 Y=69.446 Z=180.513,X=0.835 Y=0.559 Z=-0.016,X=0.451 Y=0.052
X=115.485 Y=47.835 Z=190.513,X=0.906 Y=0.417 Z=-0.016,X=0.467 Y=0.002
X=103.934 Y=69.446 Z=170.513,X=0.835 Y=0.559 Z=-0.016,X=0.451 Y=0.101
X=115.485 Y=47.835 Z=180.513,X=0.921 Y=0.378 Z=-0.008,X=0.467 Y=0.052
X=122.598 Y=24.386 Z=190.513,X=0.976 Y=0.228 Z=-0.016,X=0.482 Y=0.002
X=103.934 Y=69.446 Z=160.513,X=0.835 Y=0.559 Z=-0.016,X=0.451 Y=0.151
X=115.485 Y=47.835 Z=170.513,X=0.921 Y=0.378 Z=-0.008,X=0.467 Y=0.101
X=122.598 Y=24.386 Z=180.513,X=0.984 Y=0.197 Z=-0.016,X=0.482 Y=0.052
X=125.000 Y=0.000 Z=190.513,X=1.000 Y=0.031 Z=-0.016,X=0.498 Y=0.002
X=125.000 Y=0.000 Z=180.513,X=1.000 Y=-0.008 Z=-0.008,X=0.498 Y=0.052
X=122.598 Y=24.386 Z=170.513,X=0.984 Y=0.197 Z=-0.016,X=0.482 Y=0.101
X=125.000 Y=0.000 Z=170.513,X=1.000 Y=-0.008 Z=-0.008,X=0.498 Y=0.101
X=115.485 Y=47.835 Z=160.513,X=0.921 Y=0.378 Z=-0.008,X=0.467 Y=0.151
X=122.598 Y=24.386 Z=160.513,X=0.984 Y=0.197 Z=-0.016,X=0.482 Y=0.151
X=125.000 Y=0.000 Z=160.513,X=1.000 Y=-0.008 Z=-0.008,X=0.498 Y=0.151
X=103.934 Y=69.446 Z=150.513,X=0.835 Y=0.559 Z=-0.016,X=0.451 Y=0.200
X=103.934 Y=69.446 Z=140.513,X=0.850 Y=0.528 Z=-0.016,X=0.451 Y=0.250
X=115.485 Y=47.835 Z=150.513,X=0.921 Y=0.378 Z=-0.008,X=0.467 Y=0.200
X=115.485 Y=47.835 Z=140.513,X=0.937 Y=0.354 Z=-0.016,X=0.467 Y=0.250
X=122.598 Y=24.386 Z=150.513,X=0.984 Y=0.197 Z=-0.016,X=0.482 Y=0.200
X=122.598 Y=24.386 Z=140.513,X=0.984 Y=0.157 Z=-0.008,X=0.482 Y=0.250
X=125.000 Y=0.000 Z=150.513,X=1.000 Y=-0.008 Z=-0.008,X=0.498 Y=0.200
X=125.000 Y=0.000 Z=140.513,X=1.000 Y=-0.047 Z=-0.016,X=0.498 Y=0.250
X=3.539 Y=-46.283 Z=5.493,X=0.000 Y=-0.898 Z=0.441,X=0.476 Y=0.998
X=-9.402 Y=-44.579 Z=5.493,X=-0.236 Y=-0.866 Z=0.441,X=0.498 Y=0.998
X=-6.814 Y=-34.920 Z=25.493,X=-0.236 Y=-0.866 Z=0.441,X=0.498 Y=0.888
X=3.539 Y=-36.283 Z=25.493,X=0.000 Y=-0.898 Z=0.441,X=0.476 Y=0.888
X=-4.225 Y=-25.261 Z=45.493,X=-0.236 Y=-0.866 Z=0.441,X=0.498 Y=0.779
X=16.480 Y=-44.579 Z=5.493,X=0.228 Y=-0.866 Z=0.441,X=0.454 Y=0.998
X=3.539 Y=-26.283 Z=45.493,X=0.000 Y=-0.898 Z=0.441,X=0.476 Y=0.779
X=-1.637 Y=-15.602 Z=65.493,X=-0.236 Y=-0.866 Z=0.441,X=0.498 Y=0.670
X=13.892 Y=-34.920 Z=25.493,X=0.228 Y=-0.866 Z=0.441,X=0.454 Y=0.888
X=28.539 Y=-39.584 Z=5.493,X=0.441 Y=-0.780 Z=0.441,X=0.433 Y=0.998
X=3.539 Y=-16.283 Z=65.493,X=0.000 Y=-0.898 Z=0.441,X=0.476 Y=0.670
X=0.951 Y=-5.942 Z=85.493,X=-0.236 Y=-0.866 Z=0.441,X=0.498 Y=0.562
X=11.304 Y=-25.261 Z=45.493,X=0.228 Y=-0.866 Z=0.441,X=0.454 Y=0.779
X=23.539 Y=-30.924 Z=25.493,X=0.441 Y=-0.780 Z=0.441,X=0.433 Y=0.888
X=38.895 Y=-31.638 Z=5.493,X=0.630 Y=-0.638 Z=0.441,X=0.412 Y=0.998
X=3.539 Y=-6.283 Z=85.493,X=0.000 Y=-0.898 Z=0.441,X=0.476 Y=0.562
X=3.513 Y=3.620 Z=105.493,X=-0.236 Y=-0.866 Z=0.441,X=0.498 Y=0.502
X=3.539 Y=3.617 Z=105.493,X=0.000 Y=-0.898 Z=0.441,X=0.476 Y=0.502
X=31.823 Y=-24.567 Z=25.493,X=0.630 Y=-0.638 Z=0.441,X=0.412 Y=0.888
X=46.840 Y=-21.283 Z=5.493,X=0.772 Y=-0.449 Z=0.441,X=0.391 Y=0.998
X=6.127 Y=-5.942 Z=85.493,X=0.228 Y=-0.866 Z=0.441,X=0.454 Y=0.562
X=3.565 Y=3.620 Z=105.493,X=0.228 Y=-0.866 Z=0.441,X=0.454 Y=0.502
X=8.716 Y=-15.602 Z=65.493,X=0.228 Y=-0.866 Z=0.441,X=0.454 Y=0.670
X=8.539 Y=-4.943 Z=85.493,X=0.441 Y=-0.780 Z=0.441,X=0.433 Y=0.562
X=3.589 Y=3.630 Z=105.493,X=0.441 Y=-0.780 Z=0.441,X=0.433 Y=0.502
X=13.539 Y=-13.604 Z=65.493,X=0.441 Y=-0.780 Z=0.441,X=0.433 Y=0.670
X=18.539 Y=-22.264 Z=45.493,X=0.441 Y=-0.780 Z=0.441,X=0.433 Y=0.779
X=24.752 Y=-17.496 Z=45.493,X=0.630 Y=-0.638 Z=0.441,X=0.412 Y=0.779
X=17.681 Y=-10.425 Z=65.493,X=0.630 Y=-0.638 Z=0.441,X=0.412 Y=0.670
X=10.610 Y=-3.354 Z=85.493,X=0.630 Y=-0.638 Z=0.441,X=0.412 Y=0.562
X=3.610 Y=3.646 Z=105.493,X=0.630 Y=-0.638 Z=0.441,X=0.412 Y=0.502
X=38.180 Y=-16.283 Z=25.493,X=0.772 Y=-0.449 Z=0.441,X=0.391 Y=0.888
X=51.835 Y=-9.224 Z=5.493,X=0.858 Y=-0.244 Z=0.449,X=0.371 Y=0.998
X=29.520 Y=-11.283 Z=45.493,X=0.772 Y=-0.449 Z=0.441,X=0.391 Y=0.779
X=42.176 Y=-6.636 Z=25.493,X=0.858 Y=-0.244 Z=0.449,X=0.371 Y=0.888
X=53.539 Y=3.717 Z=5.493,X=0.898 Y=-0.008 Z=0.449,X=0.350 Y=0.998
X=20.860 Y=-6.283 Z=65.493,X=0.772 Y=-0.449 Z=0.441,X=0.391 Y=0.670
X=32.517 Y=-4.048 Z=45.493,X=0.858 Y=-0.244 Z=0.449,X=0.371 Y=0.779
X=43.539 Y=3.717 Z=25.493,X=0.898 Y=-0.008 Z=0.449,X=0.350 Y=0.888
X=51.835 Y=16.658 Z=5.493,X=0.866 Y=0.236 Z=0.449,X=0.331 Y=0.998
X=12.199 Y=-1.283 Z=85.493,X=0.772 Y=-0.449 Z=0.441,X=0.391 Y=0.562
X=3.626 Y=3.667 Z=105.493,X=0.772 Y=-0.449 Z=0.441,X=0.391 Y=0.502
X=42.176 Y=14.070 Z=25.493,X=0.866 Y=0.236 Z=0.449,X=0.331 Y=0.888
X=46.840 Y=28.717 Z=5.493,X=0.772 Y=0.449 Z=0.449,X=0.311 Y=0.998
X=13.198 Y=1.129 Z=85.493,X=0.858 Y=-0.244 Z=0.449,X=0.371 Y=0.562
X=3.636 Y=3.691 Z=105.493,X=0.858 Y=-0.244 Z=0.449,X=0.371 Y=0.502
X=22.858 Y=-1.459 Z=65.493,X=0.858 Y=-0.244 Z=0.449,X=0.371 Y=0.670
X=13.539 Y=3.717 Z=85.493,X=0.898 Y=-0.008 Z=0.449,X=0.350 Y=0.562
X=3.639 Y=3.717 Z=105.493,X=0.898 Y=-0.008 Z=0.449,X=0.350 Y=0.502
X=23.539 Y=3.717 Z=65.493,X=0.898 Y=-0.008 Z=0.449,X=0.350 Y=0.670
X=33.539 Y=3.717 Z=45.493,X=0.898 Y=-0.008 Z=0.449,X=0.350 Y=0.779
